label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
1,0.896183967590332,0.8067942261695862,0.8310930132865906,0.8078190088272095,0.7650890946388245,0.7815636396408081,0.7081761360168457,0.7763434052467346,0.6642699241638184,0.7756018042564392,0.7882769107818604,0.6222226619720459,0.7704265117645264,0.5354807376861572,0.7650856375694275,0.4825781583786011,0.7577564120292664,0.43221166729927063,0.8202266097068787,0.5983573198318481,0.7874538898468018,0.5184274911880493,0.7674600481987,0.47422701120376587,0.7472800016403198,0.4369724690914154,0.8579908013343811,0.5960352420806885,0.8509225845336914,0.5183897018432617,0.8512016534805298,0.4651522636413574,0.8469839692115784,0.4212038218975067,0.8945938944816589,0.6083628535270691,0.8786017894744873,0.5359808802604675,0.8644284009933472,0.49041205644607544,0.8499162793159485,0.44629573822021484
1,0.9040844440460205,0.8164780735969543,0.8392850756645203,0.8175750970840454,0.7737045288085938,0.7887195944786072,0.7158759832382202,0.7807871103286743,0.6725368499755859,0.7786180973052979,0.7957170605659485,0.6307960152626038,0.7785279154777527,0.5447019934654236,0.7735874056816101,0.4921966791152954,0.7664101719856262,0.4422207474708557,0.8278878927230835,0.6070128679275513,0.7958299517631531,0.5281005501747131,0.7754309177398682,0.48515784740448,0.7542610764503479,0.4496470093727112,0.8659330606460571,0.6045917868614197,0.8580798506736755,0.5269536375999451,0.8583602905273438,0.4725078046321869,0.8539896011352539,0.4281020760536194,0.9021167755126953,0.6170365810394287,0.8848305940628052,0.5468041896820068,0.8697777986526489,0.5042364597320557,0.8547222018241882,0.463034451007843
1,0.9401335716247559,0.9195181727409363,0.8746873140335083,0.9173266291618347,0.8104434013366699,0.892280638217926,0.7554548382759094,0.8907743692398071,0.7125844955444336,0.8899809718132019,0.8315315842628479,0.7306367754936218,0.817589282989502,0.6476082801818848,0.8131959438323975,0.5950865149497986,0.8100987672805786,0.5454814434051514,0.8644925355911255,0.7092730402946472,0.8344554901123047,0.6279631853103638,0.8188079595565796,0.5785296559333801,0.8048560619354248,0.5358301401138306,0.9036178588867188,0.7084466218948364,0.9009497165679932,0.6356140971183777,0.9078381061553955,0.5954455137252808,0.9089139699935913,0.5612935423851013,0.9431690573692322,0.7217117547988892,0.9309016466140747,0.6512886881828308,0.9215053915977478,0.6076686978340149,0.9112498164176941,0.5650101900100708
1,0.9203166365623474,0.731698215007782,0.8564943671226501,0.7344781756401062,0.7938216924667358,0.7164348363876343,0.7376208901405334,0.716530978679657,0.6933990716934204,0.715667188167572,0.8080114722251892,0.5575013160705566,0.7894859910011292,0.47303661704063416,0.7834998965263367,0.4206564724445343,0.7764033079147339,0.37002235651016235,0.8381692171096802,0.5331281423568726,0.8023906350135803,0.4562930762767792,0.7811856865882874,0.41070324182510376,0.7604656219482422,0.37118417024612427,0.8756133913993835,0.5290684700012207,0.8664701581001282,0.4485493302345276,0.8667120933532715,0.3928307592868805,0.8625909090042114,0.348441481590271,0.9126921892166138,0.5385451912879944,0.8963412642478943,0.4672645330429077,0.8817493319511414,0.42315757274627686,0.8664562702178955,0.38128530979156494
1,0.8933574557304382,0.5075300931930542,0.8317673802375793,0.5154104828834534,0.7699043154716492,0.49955448508262634,0.7138603925704956,0.49917298555374146,0.6716333627700806,0.49831312894821167,0.7795517444610596,0.34690603613853455,0.7572553753852844,0.26742711663246155,0.751467227935791,0.21713805198669434,0.743309736251831,0.1677941381931305,0.8073487281799316,0.31943845748901367,0.771402895450592,0.2485417127609253,0.7501049637794495,0.2091967612504959,0.7288616895675659,0.17479737102985382,0.8435191512107849,0.31190258264541626,0.8325812220573425,0.2315804362297058,0.8304097056388855,0.16768847405910492,0.8257303237915039,0.11543095111846924,0.8792842030525208,0.31862086057662964,0.8613184690475464,0.25045275688171387,0.8463588356971741,0.2097649872303009,0.8319393992424011,0.17046838998794556
1,0.7908607125282288,0.4289250671863556,0.7221794128417969,0.429561972618103,0.6583796143531799,0.40874820947647095,0.6034137010574341,0.402741402387619,0.5608101487159729,0.39972037076950073,0.6922191977500916,0.25196540355682373,0.6791648864746094,0.16755585372447968,0.6779429316520691,0.11755961179733276,0.6728972792625427,0.06914301216602325,0.724979817867279,0.22723990678787231,0.7004683613777161,0.1473880112171173,0.6849556565284729,0.10485343635082245,0.6694684624671936,0.06892985105514526,0.7605680227279663,0.2237226665019989,0.755328357219696,0.1424691081047058,0.7543954849243164,0.07913005352020264,0.7515527009963989,0.026034146547317505,0.794063150882721,0.23332765698432922,0.7821475267410278,0.1656111776828766,0.7689735889434814,0.12379272282123566,0.755474865436554,0.08406388759613037
1,0.7402263879776001,0.4273480772972107,0.670927882194519,0.4316195547580719,0.606633722782135,0.4151095151901245,0.5522865653038025,0.410331666469574,0.5106555223464966,0.40726181864738464,0.6408697962760925,0.25305166840553284,0.6269621253013611,0.169864222407341,0.6223302483558655,0.11769811809062958,0.6176244616508484,0.07000945508480072,0.6712614297866821,0.23077116906642914,0.6440591812133789,0.1477447748184204,0.6271345019340515,0.0997367799282074,0.6118709444999695,0.059582531452178955,0.7064070105552673,0.22470277547836304,0.6905915141105652,0.1447472721338272,0.6798282265663147,0.09126962721347809,0.6689616441726685,0.048190221190452576,0.7421791553497314,0.23165801167488098,0.7279117703437805,0.16353687644004822,0.7125452756881714,0.12074300646781921,0.6967117786407471,0.08251357078552246
1,0.8989314436912537,0.4444213807582855,0.8337662816047668,0.43443727493286133,0.7732076644897461,0.40698671340942383,0.7166714072227478,0.3933209180831909,0.6732504367828369,0.3789346516132355,0.8064321875572205,0.25461748242378235,0.7986480593681335,0.1685241013765335,0.7999075055122375,0.11628301441669464,0.8008134961128235,0.06522999703884125,0.8410876989364624,0.2351023256778717,0.8163864016532898,0.1526707112789154,0.802534818649292,0.1033371239900589,0.7896246910095215,0.05933377146720886,0.8792045712471008,0.2367478311061859,0.8833293318748474,0.1591588258743286,0.8876998424530029,0.11105813086032867,0.8869830965995789,0.07322061061859131,0.9158098697662354,0.25084835290908813,0.9086992144584656,0.18068554997444153,0.8984755277633667,0.13868893682956696,0.8868762850761414,0.09947259724140167
1,0.7976192831993103,0.4346296191215515,0.7302037477493286,0.42883992195129395,0.6670042276382446,0.400987833738327,0.6120630502700806,0.39085936546325684,0.5681909322738647,0.38337960839271545,0.7044247984886169,0.24727316200733185,0.6945756673812866,0.16117848455905914,0.6943037509918213,0.10937175154685974,0.690134584903717,0.059842780232429504,0.7394035458564758,0.2275974452495575,0.7171337604522705,0.1491561233997345,0.7009209394454956,0.10319294035434723,0.6840571761131287,0.06415411829948425,0.7764715552330017,0.22715604305267334,0.7776153683662415,0.14429602026939392,0.7805991172790527,0.08333525061607361,0.7809523344039917,0.03362828493118286,0.810340940952301,0.23816052079200745,0.7996894121170044,0.16607794165611267,0.7874484658241272,0.12174750864505768,0.7747359871864319,0.0801725834608078
1,0.665521502494812,0.42505791783332825,0.5961055755615234,0.4189325273036957,0.5315262079238892,0.3907697796821594,0.47954562306404114,0.37795162200927734,0.4402991533279419,0.37027508020401,0.5780815482139587,0.23792579770088196,0.5744798183441162,0.15395978093147278,0.5743311047554016,0.10091987252235413,0.5740672945976257,0.054596781730651855,0.6102784276008606,0.22368165850639343,0.5936575531959534,0.13782690465450287,0.5821760296821594,0.08618535101413727,0.5718086957931519,0.04470615088939667,0.6455150246620178,0.22230762243270874,0.6330456137657166,0.14466962218284607,0.6233094930648804,0.09379918873310089,0.6136555671691895,0.051577553153038025,0.681876003742218,0.23225387930870056,0.674756646156311,0.16391800343990326,0.6641378402709961,0.11857648193836212,0.6522718667984009,0.07746681571006775
